Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9
Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
7.300	0	2E-4	2.3E-5	-5.070	-2.858	10.254	-0.0637	-0.036	0.129	7.300	0	2E-4	2.3E-5	-4.001	-3.469	1.091	-0.0502	-0.044	0.014	7.300	1E-4	1E-5	1.1E-6	-4.049	-0.611	-1.200	-0.0508	-0.008	-0.015	7.300	-5E-5	-5E-6	-4.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	7.300	5E-4	5E-5	4.7E-6	-4.590	-0.611	0.109	-0.0576	-0.008	0.001	7.300	2E-5	2E-6	1.7E-7	-1.292	-1.614	6.763	-0.0162	-0.020	0.085	7.300	2E-4	2E-5	2.1E-6	-5.890	-0.698	-2.291	-0.0740	-0.009	-0.029	7.300	-5E-5	-5E-6	-5.3E-7	-6.523	-0.065	-0.982	-0.0819	-8.219E-4	-0.012	7.300	0	-1E-4	-1.2E-5	-7.806	-0.240	-3.927	-0.0980	-0.003	-0.049
7.400	0	2E-4	2.3E-5	-5.288	-1.069	14.399	-0.0664	-0.013	0.181	7.400	0	2E-4	2.3E-5	-4.328	-1.636	17.344	-0.0544	-0.021	0.218	7.400	1E-4	1E-5	1.3E-6	-4.136	-0.829	-1.200	-0.0519	-0.010	-0.015	7.400	-4E-5	-4E-6	-3.7E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	7.400	5E-4	5E-5	5.1E-6	-4.651	-0.545	0.545	-0.0584	-0.007	0.007	7.400	6E-5	6E-6	6.4E-7	-1.379	-0.393	8.072	-0.0173	-0.005	0.101	7.400	2E-4	2E-5	1.8E-6	-5.978	-1.091	-2.182	-0.0751	-0.014	-0.027	7.400	-8E-5	-8E-6	-8.3E-7	-6.536	-0.175	-3.491	-0.0821	-0.002	-0.044	7.400	0	-1E-4	-1.2E-5	-7.845	-0.764	-4.691	-0.0985	-0.010	-0.059
7.500	0	2E-4	2.3E-5	-5.284	0.022	4.909	-0.0664	2.740E-4	0.062	7.500	0	2E-4	2.3E-5	-4.328	0.000	-1.745	-0.0544	0.000	-0.022	7.500	1E-4	1E-5	1.3E-6	-4.215	-0.851	-0.218	-0.0529	-0.011	-0.003	7.500	-7E-5	-7E-6	-6.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	7.500	5E-4	5E-5	5.1E-6	-4.699	-0.502	-0.545	-0.0590	-0.006	-0.007	7.500	5E-5	5E-6	5.1E-7	-1.370	0.000	-2.182	-0.0172	0.000	-0.027	7.500	1E-4	1E-5	1.4E-6	-6.109	-1.134	3.272	-0.0767	-0.014	0.041	7.500	-1E-4	-1E-5	-1.1E-6	-6.558	-0.764	-7.527	-0.0824	-0.010	-0.095	7.500	0	-1E-4	-1.2E-5	-7.959	-1.178	-0.873	-0.0999	-0.015	-0.011
7.600	0	2E-4	2.2E-5	-5.284	-0.087	-9.054	-0.0664	-0.001	-0.114	7.600	0	2E-4	2.3E-5	-4.328	-1.985	-19.635	-0.0544	-0.025	-0.247	7.600	1E-4	1E-5	1.0E-6	-4.307	-0.873	0.109	-0.0541	-0.011	0.001	7.600	-4E-5	-4E-6	-3.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	7.600	5E-4	5E-5	5.1E-6	-4.752	-0.654	-1.309	-0.0597	-0.008	-0.016	7.600	6E-5	6E-6	6.0E-7	-1.379	-0.829	-14.835	-0.0173	-0.010	-0.186	7.600	2E-4	2E-5	1.6E-6	-6.205	-0.436	5.672	-0.0779	-0.005	0.071	7.600	-1E-4	-1E-5	-9.6E-7	-6.689	-1.680	-7.090	-0.0840	-0.021	-0.089	7.600	0	-1E-4	-1.1E-5	-8.081	-0.938	2.073	-0.1015	-0.012	0.026
7.700	0	2E-4	2.2E-5	-5.301	-1.789	-20.508	-0.0666	-0.022	-0.258	7.700	0	2E-4	2.3E-5	-4.725	-3.927	0.436	-0.0593	-0.049	0.005	7.700	1E-4	1E-5	1.4E-6	-4.390	-0.829	-0.109	-0.0551	-0.010	-0.001	7.700	-3E-5	-3E-6	-3.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	7.700	5E-4	5E-5	4.9E-6	-4.830	-0.764	0.218	-0.0607	-0.010	0.003	7.700	9E-5	9E-6	9.2E-7	-1.536	-2.967	-8.290	-0.0193	-0.037	-0.104	7.700	2E-4	2E-5	2.2E-6	-6.196	0.000	1.963	-0.0778	0.000	0.025	7.700	-1E-4	-1E-5	-9.5E-7	-6.894	-2.182	-3.382	-0.0866	-0.027	-0.042	7.700	0	-1E-4	-1.0E-5	-8.146	-0.764	-1.854	-0.1023	-0.010	-0.023
7.800	0	2E-4	2.2E-5	-5.642	-4.189	-11.454	-0.0708	-0.053	-0.144	7.800	0	2E-4	2.4E-5	-5.114	-1.898	19.635	-0.0642	-0.024	0.247	7.800	1E-4	1E-5	1.3E-6	-4.472	-0.894	-0.545	-0.0562	-0.011	-0.007	7.800	-2E-5	-2E-6	-1.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	7.800	5E-4	5E-5	4.9E-6	-4.904	-0.611	1.418	-0.0616	-0.008	0.018	7.800	1E-4	1E-5	1.3E-6	-1.972	-2.487	13.199	-0.0248	-0.031	0.166	7.800	2E-4	2E-5	2.2E-6	-6.205	-0.044	0.000	-0.0779	-5.479E-4	0.000	7.800	-5E-5	-5E-6	-5.5E-7	-7.125	-2.356	-6.883E-14	-0.0895	-0.030	-9.541E-16	7.800	0	-1E-4	-1.0E-5	-8.234	-1.309	-6.436	-0.1034	-0.016	-0.081
7.900	0	2E-4	2.3E-5	-6.139	-4.080	13.199	-0.0771	-0.051	0.166	7.900	0	2E-4	2.4E-5	-5.105	0.000	-6.439E-14	-0.0641	0.000	-1.735E-16	7.900	1E-4	1E-5	1.1E-6	-4.568	-0.938	0.436	-0.0574	-0.012	0.005	7.900	-4E-5	-4E-6	-3.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	7.900	5E-4	5E-5	5.2E-6	-4.952	-0.480	0.654	-0.0622	-0.006	0.008	7.900	2E-4	2E-5	1.8E-6	-2.033	-0.327	11.999	-0.0255	-0.004	0.151	7.900	2E-4	2E-5	2.2E-6	-6.205	0.000	0.218	-0.0779	0.000	0.003	7.900	-6E-5	-6E-6	-6.1E-7	-7.365	-2.182	1.963	-0.0925	-0.027	0.025	7.900	0	-1E-4	-1.0E-5	-8.408	-2.051	-3.927	-0.1056	-0.026	-0.049
8.000	0	2E-4	2.2E-5	-6.458	-1.549	20.617	-0.0811	-0.019	0.259	8.000	0	2E-4	2.3E-5	-5.114	-1.898	-20.180	-0.0642	-0.024	-0.253	8.000	1E-4	1E-5	1.1E-6	-4.660	-0.807	0.873	-0.0585	-0.010	0.011	8.000	-5E-5	-5E-6	-4.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.000	5E-4	5E-5	5.1E-6	-5.000	-0.480	-0.218	-0.0628	-0.006	-0.003	8.000	2E-4	2E-5	1.5E-6	-2.038	-0.087	-2.618	-0.0256	-0.001	-0.033	8.000	2E-4	2E-5	1.9E-6	-6.205	0.000	0.000	-0.0779	0.000	0.000	8.000	-8E-5	-8E-6	-8.1E-7	-7.562	-1.963	1.854	-0.0950	-0.025	0.023	8.000	-1E-3	-1E-4	-9.6E-6	-8.644	-2.094	1.854	-0.1085	-0.026	0.023
8.100	0	2E-4	2.3E-5	-6.449	0.044	7.418	-0.0810	5.479E-4	0.093	8.100	0	2E-4	2.3E-5	-5.485	-4.036	-1.309	-0.0689	-0.051	-0.016	8.100	1E-4	1E-5	1.3E-6	-4.730	-0.764	-0.764	-0.0594	-0.010	-0.010	8.100	-4E-5	-4E-6	-4.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.100	6E-4	6E-5	5.6E-6	-5.048	-0.524	-0.218	-0.0634	-0.007	-0.003	8.100	2E-4	2E-5	1.8E-6	-2.051	-0.851	-8.181	-0.0258	-0.011	-0.103	8.100	2E-4	2E-5	1.8E-6	-6.205	0.000	0.000	-0.0779	0.000	0.000	8.100	-9E-5	-9E-6	-8.6E-7	-7.758	-1.811	5.890	-0.0974	-0.023	0.074	8.100	-8E-4	-8E-5	-8.5E-6	-8.827	-1.680	2.618	-0.1108	-0.021	0.033
8.200	0	2E-4	2.3E-5	-6.449	-0.065	-7.636	-0.0810	-8.219E-4	-0.096	8.200	0	2E-4	2.3E-5	-5.921	-2.160	20.180	-0.0744	-0.027	0.253	8.200	1E-4	1E-5	1.4E-6	-4.813	-0.960	-1.091	-0.0604	-0.012	-0.014	8.200	-5E-5	-5E-6	-4.7E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.200	6E-4	6E-5	5.6E-6	-5.105	-0.524	-0.327	-0.0641	-0.007	-0.004	8.200	2E-4	2E-5	1.7E-6	-2.208	-1.724	-2.400	-0.0277	-0.022	-0.030	8.200	2E-4	2E-5	2.2E-6	-6.205	0.000	-2.945	-0.0779	0.000	-0.037	8.200	-9E-5	-9E-6	-9.5E-7	-7.924	-0.785	8.945	-0.0995	-0.010	0.112	8.200	-8E-4	-8E-5	-7.8E-6	-8.980	-1.571	4.581	-0.1128	-0.020	0.058
8.300	0	2E-4	2.3E-5	-6.462	-1.484	-19.526	-0.0811	-0.019	-0.245	8.300	0	2E-4	2.3E-5	-5.917	0.000	3.709	-0.0743	0.000	0.047	8.300	1E-4	1E-5	1.1E-6	-4.922	-0.982	0.764	-0.0618	-0.012	0.010	8.300	-3E-5	-3E-6	-2.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.300	5E-4	5E-5	5.2E-6	-5.153	-0.589	-1.091	-0.0647	-0.007	-0.014	8.300	1E-4	1E-5	1.3E-6	-2.395	-1.331	6.545	-0.0301	-0.017	0.082	8.300	2E-4	2E-5	2.1E-6	-6.205	-0.589	-7.199	-0.0779	-0.007	-0.090	8.300	-5E-5	-5E-6	-5.4E-7	-7.915	-0.022	3.818	-0.0994	-2.740E-4	0.048	8.300	-7E-4	-7E-5	-7.0E-6	-9.141	-0.764	7.854	-0.1148	-0.010	0.099
8.400	0	2E-4	2.3E-5	-6.746	-3.971	-12.326	-0.0847	-0.050	-0.155	8.400	0	2E-4	2.3E-5	-5.921	-1.418	-19.853	-0.0744	-0.018	-0.249	8.400	1E-4	1E-5	1.1E-6	-5.009	-0.807	0.982	-0.0629	-0.010	0.012	8.400	-1E-5	-1E-6	-1.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.400	5E-4	5E-5	5.3E-6	-5.223	-0.742	-1.091	-0.0656	-0.009	-0.014	8.400	2E-4	2E-5	1.6E-6	-2.474	-0.415	6.545	-0.0311	-0.005	0.082	8.400	2E-4	2E-5	2.2E-6	-6.322	-1.440	-5.127	-0.0794	-0.018	-0.064	8.400	-7E-5	-7E-6	-6.9E-7	-7.928	-0.022	0.218	-0.0996	-2.740E-4	0.003	8.400	-7E-4	-7E-5	-6.7E-6	-9.132	0.000	3.818	-0.1147	0.000	0.048
8.500	0	2E-4	2.2E-5	-7.256	-3.949	13.199	-0.0911	-0.050	0.166	8.500	0	2E-4	2.3E-5	-6.200	-3.971	-5.672	-0.0779	-0.050	-0.071	8.500	1E-4	1E-5	1.1E-6	-5.083	-0.785	0.327	-0.0638	-0.010	0.004	8.500	6E-6	6E-7	6.2E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.500	5E-4	5E-5	5.3E-6	-5.301	-0.807	-0.654	-0.0666	-0.010	-0.008	8.500	2E-4	2E-5	1.9E-6	-2.478	-0.022	1.963	-0.0311	-2.740E-4	0.025	8.500	2E-4	2E-5	2.1E-6	-6.493	-1.614	-0.654	-0.0815	-0.020	-0.008	8.500	-6E-5	-6E-6	-6.3E-7	-7.919	0.022	-0.327	-0.0994	2.740E-4	-0.004	8.500	-7E-4	-7E-5	-6.7E-6	-9.141	0.000	0.109	-0.1148	0.000	0.001
8.600	0	2E-4	2.2E-5	-7.535	-1.331	20.180	-0.0946	-0.017	0.253	8.600	0	2E-4	2.3E-5	-6.715	-2.553	20.071	-0.0843	-0.032	0.252	8.600	9E-5	9E-6	8.8E-7	-5.166	-0.742	1.309	-0.0649	-0.009	0.016	8.600	1E-5	1E-6	1.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.600	5E-4	5E-5	4.8E-6	-5.384	-0.873	-0.654	-0.0676	-0.011	-0.008	8.600	2E-4	2E-5	1.8E-6	-2.478	-0.022	-3.491	-0.0311	-2.740E-4	-0.044	8.600	2E-4	2E-5	2.3E-6	-6.645	-1.571	0.436	-0.0834	-0.020	0.005	8.600	-9E-5	-9E-6	-9.2E-7	-7.924	-0.087	-4.363	-0.0995	-0.001	-0.055	8.600	-7E-4	-7E-5	-7.1E-6	-9.132	0.022	-1.963	-0.1147	2.740E-4	-0.025
8.700	0	2E-4	2.2E-5	-7.522	0.087	6.436	-0.0945	0.001	0.081	8.700	0	2E-4	2.3E-5	-6.711	0.044	12.217	-0.0843	5.479E-4	0.153	8.700	1E-4	1E-5	1.1E-6	-5.232	-0.524	0.873	-0.0657	-0.007	0.011	8.700	-2E-5	-2E-6	-2.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.700	5E-4	5E-5	5.2E-6	-5.476	-0.938	0.109	-0.0688	-0.012	0.001	8.700	2E-4	2E-5	1.8E-6	-2.483	-0.720	-9.163	-0.0312	-0.009	-0.115	8.700	2E-4	2E-5	2.4E-6	-6.807	-1.527	-9.215E-14	-0.0855	-0.019	-1.214E-15	8.700	-6E-5	-6E-6	-6.3E-7	-7.937	-0.851	-9.272	-0.0997	-0.011	-0.116	8.700	-7E-4	-7E-5	-6.8E-6	-9.137	-0.393	-7.418	-0.1147	-0.005	-0.093
8.800	0	2E-4	2.3E-5	-7.518	-0.044	-0.873	-0.0944	-5.479E-4	-0.011	8.800	0	2E-4	2.3E-5	-6.706	-0.109	-12.872	-0.0842	-0.001	-0.162	8.800	1E-4	1E-5	1.1E-6	-5.271	-0.567	-1.418	-0.0662	-0.007	-0.018	8.800	-5E-5	-5E-6	-4.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.800	6E-4	6E-5	5.6E-6	-5.572	-0.851	0.982	-0.0700	-0.011	0.012	8.800	2E-4	2E-5	1.8E-6	-2.622	-1.854	-8.727	-0.0329	-0.023	-0.110	8.800	2E-4	2E-5	2.1E-6	-6.951	-1.571	-1.091	-0.0873	-0.020	-0.014	8.800	-5E-5	-5E-6	-5.2E-7	-8.094	-1.942	-8.181	-0.1016	-0.024	-0.103	8.800	-7E-4	-7E-5	-6.8E-6	-9.211	-1.462	-10.799	-0.1157	-0.018	-0.136
8.900	0	2E-4	2.3E-5	-7.531	-0.087	-3.163	-0.0946	-0.001	-0.040	8.900	0	2E-4	2.3E-5	-6.733	-2.531	-17.453	-0.0845	-0.032	-0.219	8.900	1E-4	1E-5	1.5E-6	-5.345	-0.807	-1.527	-0.0671	-0.010	-0.019	8.900	-5E-5	-5E-6	-5.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	8.900	6E-4	6E-5	5.8E-6	-5.646	-0.742	0.654	-0.0709	-0.009	0.008	8.900	2E-4	2E-5	2.1E-6	-2.854	-2.465	-2.836	-0.0358	-0.031	-0.036	8.900	2E-4	2E-5	1.8E-6	-7.121	-1.745	-1.200	-0.0894	-0.022	-0.015	8.900	-2E-5	-2E-6	-2.3E-7	-8.325	-2.487	-2.836	-0.1045	-0.031	-0.036	8.900	-6E-4	-6E-5	-6.2E-6	-9.429	-2.553	-6.218	-0.1184	-0.032	-0.078
9.000	0	2E-4	2.3E-5	-7.535	-0.676	-10.690	-0.0946	-0.008	-0.134	9.000	0	2E-4	2.3E-5	-7.213	-3.600	6.872	-0.0906	-0.045	0.086	9.000	6E-5	6E-6	6.3E-7	-5.432	-0.873	0.109	-0.0682	-0.011	0.001	9.000	-5E-5	-5E-6	-4.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.000	6E-4	6E-5	5.9E-6	-5.720	-0.720	-0.218	-0.0718	-0.009	-0.003	9.000	3E-4	3E-5	2.6E-6	-3.115	-2.422	3.491	-0.0391	-0.030	0.044	9.000	2E-4	2E-5	2.0E-6	-7.300	-1.811	0.218	-0.0917	-0.023	0.003	9.000	-6E-5	-6E-6	-6.3E-7	-8.591	-2.509	-0.327	-0.1079	-0.032	-0.004	9.000	-6E-4	-6E-5	-6.0E-6	-9.721	-2.705	-0.218	-0.1221	-0.034	-0.003
9.100	0	2E-4	2.2E-5	-7.666	-2.225	-12.108	-0.0963	-0.028	-0.152	9.100	0	2E-4	2.3E-5	-7.453	-1.156	18.108	-0.0936	-0.015	0.227	9.100	8E-5	8E-6	7.5E-7	-5.520	-0.785	0.764	-0.0693	-0.010	0.010	9.100	-1E-5	-1E-6	-1.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.100	6E-4	6E-5	5.8E-6	-5.790	-0.785	-1.745	-0.0727	-0.010	-0.022	9.100	2E-4	2E-5	2.1E-6	-3.338	-1.767	8.945	-0.0419	-0.022	0.112	9.100	2E-4	2E-5	2.0E-6	-7.483	-1.702	0.545	-0.0940	-0.021	0.007	9.100	-8E-5	-8E-6	-8.0E-7	-8.827	-2.553	-0.545	-0.1108	-0.032	-0.007	9.100	-6E-4	-6E-5	-5.9E-6	-9.970	-2.596	2.727	-0.1252	-0.033	0.034
9.200	0	2E-4	2.2E-5	-7.981	-3.098	-2.400	-0.1002	-0.039	-0.030	9.200	0	2E-4	2.3E-5	-7.444	0.022	1.854	-0.0935	2.740E-4	0.023	9.200	4E-5	4E-6	3.7E-7	-5.589	-0.720	-1.277E-14	-0.0702	-0.009	-8.674E-17	9.200	2E-5	2E-6	2.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.200	6E-4	6E-5	5.6E-6	-5.877	-1.069	-1.636	-0.0738	-0.013	-0.021	9.200	2E-4	2E-5	1.7E-6	-3.469	-0.633	8.836	-0.0436	-0.008	0.111	9.200	2E-4	2E-5	2.4E-6	-7.640	-1.702	-0.982	-0.0959	-0.021	-0.012	9.200	-5E-5	-5E-6	-4.8E-7	-9.102	-2.618	1.091	-0.1143	-0.033	0.014	9.200	-5E-4	-5E-5	-4.9E-6	-10.241	-2.160	9.163	-0.1286	-0.027	0.115
9.300	0	2E-4	2.2E-5	-8.286	-2.705	9.927	-0.1040	-0.034	0.125	9.300	0	2E-4	2.3E-5	-7.448	-0.785	-18.326	-0.0935	-0.010	-0.230	9.300	4E-5	4E-6	4.2E-7	-5.664	-0.785	-0.327	-0.0711	-0.010	-0.004	9.300	-3E-6	-3E-7	-2.6E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.300	6E-4	6E-5	5.8E-6	-6.004	-1.113	0.654	-0.0754	-0.014	0.008	9.300	2E-4	2E-5	1.5E-6	-3.464	0.000	3.272	-0.0435	0.000	0.041	9.300	3E-4	3E-5	2.5E-6	-7.823	-1.898	-0.545	-0.0982	-0.024	-0.007	9.300	-9E-5	-9E-6	-8.7E-7	-9.351	-2.334	2.182	-0.1174	-0.029	0.027	9.300	-4E-4	-4E-5	-4.2E-6	-10.402	-0.764	11.126	-0.1306	-0.010	0.140
9.400	0	2E-4	2.2E-5	-8.522	-1.113	13.854	-0.1070	-0.014	0.174	9.400	0	2E-4	2.3E-5	-7.601	-3.643	-14.181	-0.0954	-0.046	-0.178	9.400	7E-5	7E-6	7.0E-7	-5.746	-0.785	0.654	-0.0722	-0.010	0.008	9.400	-3E-5	-3E-6	-3.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.400	6E-4	6E-5	5.7E-6	-6.100	-0.938	0.327	-0.0766	-0.012	0.004	9.400	2E-4	2E-5	1.7E-6	-3.469	0.022	0.000	-0.0436	2.740E-4	0.000	9.400	2E-4	2E-5	2.3E-6	-8.020	-1.811	1.636	-0.1007	-0.023	0.021	9.400	-1E-4	-1E-5	-1.1E-6	-9.569	-2.182	-0.545	-0.1202	-0.027	-0.007	9.400	-4E-4	-4E-5	-4.0E-6	-10.393	0.065	3.927	-0.1305	8.219E-4	0.049
9.500	0	2E-4	2.2E-5	-8.508	0.065	5.345	-0.1068	8.219E-4	0.067	9.500	0	2E-4	2.3E-5	-8.177	-3.622	14.617	-0.1027	-0.045	0.184	9.500	9E-5	9E-6	9.3E-7	-5.821	-0.654	0.764	-0.0731	-0.008	0.010	9.500	-6E-5	-6E-6	-6.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.500	5E-4	5E-5	5.4E-6	-6.192	-1.047	-1.091	-0.0777	-0.013	-0.014	9.500	1E-4	1E-5	1.4E-6	-3.460	0.000	-1.636	-0.0434	0.000	-0.021	9.500	2E-4	2E-5	2.3E-6	-8.186	-1.571	1.745	-0.1028	-0.020	0.022	9.500	-6E-5	-6E-6	-6.1E-7	-9.787	-2.443	-2.509	-0.1229	-0.031	-0.032	9.500	-3E-4	-3E-5	-3.4E-6	-10.389	0.022	-0.654	-0.1305	2.740E-4	-0.008
9.600	0	2E-4	2.1E-5	-8.508	-0.044	-0.654	-0.1068	-5.479E-4	-0.008	9.600	0	2E-4	2.3E-5	-8.325	-0.720	18.108	-0.1045	-0.009	0.227	9.600	7E-5	7E-6	7.3E-7	-5.877	-0.633	0.218	-0.0738	-0.008	0.003	9.600	-2E-5	-2E-6	-1.7E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.600	5E-4	5E-5	5.2E-6	-6.309	-1.156	-0.436	-0.0792	-0.015	-0.005	9.600	2E-4	2E-5	1.5E-6	-3.469	-0.305	-4.363	-0.0436	-0.004	-0.055	9.600	2E-4	2E-5	2.5E-6	-8.334	-1.462	0.109	-0.1047	-0.018	0.001	9.600	-8E-5	-8E-6	-7.7E-7	-10.057	-2.683	1.527	-0.1263	-0.034	0.019	9.600	-3E-4	-3E-5	-3.4E-6	-10.389	-0.065	-3.382	-0.1305	-8.219E-4	-0.042
9.700	0	2E-4	2.2E-5	-8.517	-0.065	-6.327	-0.1070	-8.219E-4	-0.079	9.700	0	2E-4	2.3E-5	-8.321	0.000	-3.163	-0.1045	0.000	-0.040	9.700	9E-5	9E-6	9.1E-7	-5.947	-0.611	1.200	-0.0747	-0.008	0.015	9.700	-4E-6	-4E-7	-3.5E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.700	5E-4	5E-5	5.4E-6	-6.423	-1.134	0.218	-0.0807	-0.014	0.003	9.700	2E-4	2E-5	1.7E-6	-3.521	-0.873	-4.909	-0.0442	-0.011	-0.062	9.700	2E-4	2E-5	2.4E-6	-8.478	-1.549	-0.436	-0.1065	-0.019	-0.005	9.700	-9E-5	-9E-6	-9.5E-7	-10.324	-2.138	6.436	-0.1296	-0.027	0.081	9.700	-4E-4	-4E-5	-3.9E-6	-10.402	-0.654	-7.309	-0.1306	-0.008	-0.092
9.800	0	2E-4	2.2E-5	-8.522	-1.309	-17.017	-0.1070	-0.016	-0.214	9.800	0	2E-4	2.3E-5	-8.325	-1.353	-25.089	-0.1045	-0.017	-0.315	9.800	1E-4	1E-5	1.3E-6	-6.000	-0.393	1.854	-0.0753	-0.005	0.023	9.800	-2E-5	-2E-6	-2.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.800	6E-4	6E-5	5.8E-6	-6.536	-1.113	0.109	-0.0821	-0.014	0.001	9.800	2E-4	2E-5	2.2E-6	-3.643	-1.287	-2.400	-0.0458	-0.016	-0.030	9.800	2E-4	2E-5	2.5E-6	-8.644	-1.549	0.545	-0.1085	-0.019	0.007	9.800	-1E-4	-1E-5	-1.3E-6	-10.485	-1.396	7.309	-0.1317	-0.018	0.092	9.800	-4E-4	-4E-5	-4.2E-6	-10.520	-1.527	-6.218	-0.1321	-0.019	-0.078
9.900	0	2E-4	2.2E-5	-8.779	-3.469	-11.345	-0.1102	-0.044	-0.142	9.900	0	2E-4	2.3E-5	-8.591	-5.018	-12.981	-0.1079	-0.063	-0.163	9.900	1E-4	1E-5	1.0E-6	-6.026	-0.240	0.218	-0.0757	-0.003	0.003	9.900	-8E-5	-8E-6	-8.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	9.900	6E-4	6E-5	5.6E-6	-6.645	-1.113	0.545	-0.0834	-0.014	0.007	9.900	2E-4	2E-5	1.9E-6	-3.779	-1.353	-0.218	-0.0474	-0.017	-0.003	9.900	3E-4	3E-5	2.7E-6	-8.788	-1.440	4.145	-0.1104	-0.018	0.052	9.900	-2E-4	-2E-5	-1.6E-6	-10.603	-0.676	6.654	-0.1331	-0.008	0.084	9.900	-4E-4	-4E-5	-4.0E-6	-10.708	-1.898	-0.327	-0.1345	-0.024	-0.004
